start,goal,trial,metric,solver_setting,solver,toppra_limits,shortcut,payload_mass,torque_limit_scale,seed,rrt_success,rrt_time,rrt_waypoints,shortcut_time,shortcut_waypoints,num_control_points,shortcut_duration,shortcut_toppra_note,initial_parameterized,initial_cspace,initial_kinetic,cost_scale,solve_time,trajopt_success,solution_result,solver_exit_code,snopt_solve_time,final_cost,final_parameterized,final_cspace,final_kinetic,feasible_fraction,collision_free_fraction,worst_reachability_violation,worst_joint_limit_violation,toppra_note,duration,peak_velocity_utilization,peak_acceleration_utilization,peak_torque_utilization,binding_limit,mechanical_work,positive_work,thermal_integral,kinetic_energy_integral,peak_kinetic_energy
bottom,middle,4,cspace,tight,snopt,all,True,28.0,1.0,1095942084,True,0.39925503730773926,42,0.7110879421234131,11,11,3.5023124065913285,,6.300809260908588,12.030618147434614,59.63012097445322,0.08312124844667587,24.648927450180054,True,SolutionResult.kSolutionFound,1,24.643735954,0.03938822795006533,0.23969500136664162,0.4738647299713472,2.252992489443265,1.0,1.0,0.0,0.0,,1.0058689399794385,1.000255021509886,1.101181758953163,1.0010326637686817,acceleration,234.8300352664416,202.21132180972057,52595.41395379067,23.243305849917824,19.705257808488938
bottom,middle,4,kinetic,tight,snopt,all,True,28.0,1.0,1095942084,True,0.39925503730773926,42,0.7110879421234131,11,11,3.5023124065913285,,6.300809260908588,12.030618147434614,59.63012097445322,0.01677004815114195,19.29619550704956,True,SolutionResult.kSolutionFound,1,19.291003546,0.03844122858414879,0.2469824399030452,0.4923811598880022,2.2922551108794016,1.0,1.0,0.0,0.0,,1.0216974737095001,1.000312929912637,1.1117961158792842,0.9788771828056378,acceleration,231.92003648778442,200.5519189081445,52554.41161063231,23.024788700473337,18.796865965893463
bottom,middle,6,parameterized,notebook,snopt,all,True,28.0,1.0,794615528,True,0.2384793758392334,45,0.7591977119445801,14,14,3.740793797026221,,3.957795291090048,7.850812382362247,33.59189307450018,0.2526659229322045,1.1127073764801025,True,SolutionResult.kSolutionFound,1,1.104401039,0.25095387424786564,0.9932240617790072,2.3967676167971605,11.846156408068412,1.0,1.0,0.0,0.0,,1.9808700035306617,1.0014728965753756,1.1889933599302516,0.9173360057349699,acceleration,578.8981179205196,376.588116418658,115504.379122345,77.36470244049127,43.3174093191701
bottom,middle,6,cspace,notebook,snopt,all,True,28.0,1.0,794615528,True,0.2384793758392334,45,0.7591977119445801,14,14,3.740793797026221,,3.957795291090048,7.850812382362247,33.59189307450018,0.12737535318594737,3.765584707260132,True,SolutionResult.kSolutionFound,1,3.759094621,0.23707441929677517,1.0871092638702713,1.8612267865564618,9.885344425749043,1.0,1.0,0.0,0.0,,1.6853194156672724,1.0003670736073753,1.141074975280809,1.0115568737185598,acceleration,664.8830740356078,419.1011513483819,109574.06462220947,76.18983523456994,36.63358244532028
bottom,middle,6,kinetic,notebook,snopt,all,True,28.0,1.0,794615528,True,0.2384793758392334,45,0.7591977119445801,14,14,3.740793797026221,,3.957795291090048,7.850812382362247,33.59189307450018,0.029769087374212515,3.6941895484924316,True,SolutionResult.kSolutionFound,1,3.688322618,0.3011102490783775,1.3887884011550518,2.341205306985939,10.114863290676976,1.0,1.0,0.0,0.0,,1.6997692765938055,1.0004909309201695,1.172534513623931,1.0146581244916661,acceleration,699.2057682503439,437.59519822535526,110002.87912909625,79.45302868633239,43.50743667600057
bottom,middle,6,parameterized,tight,snopt,all,True,28.0,1.0,794615528,True,0.2384793758392334,45,0.7591977119445801,14,14,3.740793797026221,,3.957795291090048,7.850812382362247,33.59189307450018,0.2526659229322045,5.891567230224609,True,SolutionResult.kSolutionFound,1,5.886825599,0.030337851139555304,0.12007100438192195,0.6484167153154378,3.1590325833352506,1.0,1.0,0.0,4.14690641887816e-05,,1.5455093702745404,1.000618438045298,1.1893030564788896,1.0016881140761142,acceleration,244.68539080166252,207.32096725136867,72498.93904709932,26.739108412705278,20.66348889437836
bottom,middle,6,cspace,tight,snopt,all,True,28.0,1.0,794615528,True,0.2384793758392334,45,0.7591977119445801,14,14,3.740793797026221,,3.957795291090048,7.850812382362247,33.59189307450018,0.12737535318594737,36.31080722808838,True,SolutionResult.kSolutionFound,1,36.305910328,0.046782164081937264,0.18597662121858594,0.36727799304817543,1.7531373998578326,1.0,1.0,0.0,0.0,,1.0087449359889273,1.0004416488300059,1.1427654856720402,0.999903154394212,acceleration,233.13183416976415,201.4947546797776,52832.75585400319,23.20034979312731,19.114355259338534
bottom,middle,6,kinetic,tight,snopt,all,True,28.0,1.0,794615528,True,0.2384793758392334,45,0.7591977119445801,14,14,3.740793797026221,,3.957795291090048,7.850812382362247,33.59189307450018,0.029769087374212515,26.32081437110901,True,SolutionResult.kSolutionFound,1,26.315521349,0.05316162226731818,0.1932805428021765,0.3843842748348265,1.7857995308707195,1.0,1.0,0.0,0.0,,1.0194032780046662,1.0005008333672294,1.1487712397278769,0.9131821396106349,acceleration,234.74698081956197,201.69904288222384,52520.88643302795,23.272944897554883,19.070566023608123
bottom,middle,1,parameterized,notebook,snopt,all,True,28.0,1.0,825772875,True,0.10417461395263672,24,0.41878318786621094,16,16,4.567930098395365,,1.221998592071885,3.4438232943464855,16.89418634911155,0.8183315484058874,2.233778238296509,True,SolutionResult.kSolutionFound,1,2.225690059,0.2810411961990486,0.34343194606943755,1.5132272464074201,8.834925752951635,1.0,1.0,0.0,0.0,,2.101533176840584,1.0014241672387532,1.0963358144326152,1.0012947103280754,acceleration,462.94955873616084,316.8927277858407,109435.7496002341,55.90843134902338,26.053268563762742
bottom,middle,1,cspace,notebook,snopt,all,True,28.0,1.0,825772875,True,0.10417461395263672,24,0.41878318786621094,16,16,4.567930098395365,,1.221998592071885,3.4438232943464855,16.89418634911155,0.29037494509129985,3.30926513671875,True,SolutionResult.kSolutionFound,1,3.302105594,0.23831058604899855,0.4421492585401192,0.8206995475249039,5.3094025690157185,1.0,1.0,0.0,0.0,,1.3274760840913133,1.0007364226067381,1.2162962805761068,1.0007820948931405,acceleration,520.9774088401397,346.3112713132319,95463.83528862757,62.17252997043501,38.397951482906706
bottom,middle,1,kinetic,notebook,snopt,all,True,28.0,1.0,825772875,True,0.10417461395263672,24,0.41878318786621094,16,16,4.567930098395365,,1.221998592071885,3.4438232943464855,16.89418634911155,0.05919195984555889,4.482592582702637,True,SolutionResult.kSolutionFound,1,4.477382361,0.2914095296574457,0.5502194444022064,0.9981417104044137,4.923126897939839,1.0,1.0,0.0,0.0,,1.3529625746789662,1.0005437960112926,1.2376501686069068,1.0189590991061954,acceleration,564.2147309587513,368.4537189649502,90994.10021772103,56.18726725248945,36.09986621942973
bottom,middle,1,parameterized,tight,snopt,all,True,28.0,1.0,825772875,True,0.10417461395263672,24,0.41878318786621094,16,16,4.567930098395365,,1.221998592071885,3.4438232943464855,16.89418634911155,0.8183315484058874,7.21425461769104,True,SolutionResult.kSolutionFound,1,7.209594356,0.08601057044121405,0.10510479598246139,0.5744933836070795,2.796446580041003,1.0,1.0,0.0,1.3501634910539906e-05,,1.5680149396873377,1.0008688791210651,1.2139694735674957,1.001420695074742,acceleration,245.5505856972821,206.9370760784558,72875.23551295,26.49161461186976,19.43596803841518
bottom,middle,1,cspace,tight,snopt,all,True,28.0,1.0,825772875,True,0.10417461395263672,24,0.41878318786621094,16,16,4.567930098395365,,1.221998592071885,3.4438232943464855,16.89418634911155,0.29037494509129985,37.95604681968689,False,SolutionResult.kSolverSpecificError,41,37.951286456,0.08982966290158767,0.15576850200647888,0.30935748562377996,1.5205944586698683,1.0,1.0,0.0,0.0,,1.0063048468911988,1.000526656729274,1.1747279519778961,1.0008582608513097,acceleration,241.51208503794084,205.40492293960529,53672.76521960144,23.69129039167966,21.419067103744492
bottom,middle,1,kinetic,tight,snopt,all,True,28.0,1.0,825772875,True,0.10417461395263672,24,0.41878318786621094,16,16,4.567930098395365,,1.221998592071885,3.4438232943464855,16.89418634911155,0.05919195984555889,32.18896126747131,False,SolutionResult.kSolverSpecificError,41,32.184045671,0.0873928914222786,0.15595158298729267,0.31452781750359216,1.4764317932756468,1.0,1.0,0.0,0.0,,1.034010660483268,1.0006094027192203,1.18051974784816,1.0017196518680125,acceleration,240.45526106221587,204.97232448306434,53876.39354927094,22.798852139996438,24.795392880930606
bottom,top,9,parameterized,notebook,snopt,all,True,28.0,1.0,320898200,True,0.39287233352661133,40,0.9659891128540039,14,14,4.445181925376262,,2.2827666939619564,5.828449017289443,35.76890392534216,0.4380649159833351,1.3819620609283447,True,SolutionResult.kSolutionFound,1,1.374112326,0.44945271980763357,1.02599569928748,3.1730227084910108,19.091134445894234,0.998,0.998,0.0,0.0,,2.6629697092970135,1.0014606278423028,1.1250252817089965,0.9350987140349948,acceleration,728.153252235282,528.3901466251351,160039.38996960846,80.31543696390469,23.6360629351845
bottom,top,9,cspace,notebook,snopt,all,True,28.0,1.0,320898200,True,0.39287233352661133,40,0.9659891128540039,14,14,4.445181925376262,,2.2827666939619564,5.828449017289443,35.76890392534216,0.17157223079992837,3.7509443759918213,True,SolutionResult.kSolutionFound,1,3.743975331,0.3084501501939872,0.9847522983992398,1.797785974780926,11.424595025588276,0.994,0.994,0.0,0.0,,1.7654967326020714,1.0007100728327665,1.1940124985163878,1.0000127868377275,acceleration,695.1733543673696,512.180436387783,125745.15081854872,85.27869631072444,38.93490497478365
bottom,top,9,kinetic,notebook,snopt,all,True,28.0,1.0,320898200,True,0.39287233352661133,40,0.9659891128540039,14,14,4.445181925376262,,2.2827666939619564,5.828449017289443,35.76890392534216,0.02795724470862254,3.330794095993042,True,SolutionResult.kSolutionFound,1,3.325161501,0.32859655526302267,1.2369184934153004,2.1074313394743274,11.75353861540144,0.994,0.994,0.0,0.0,,1.8523967289155971,1.0004104037267914,1.1301086819094666,0.9861907870431259,acceleration,707.8247275432667,518.5416035777766,129631.709271779,82.79113357862815,35.23427932518513
